사업장명,소재지전체주소,소재지우편번호,소재지전화번호,경도,위도
강내동물병원,충청북도 청주시 흥덕구 강내면 탑연리 173-5번지 2통,,233-2145,127.360237435827,36.6232163228112
우리동물병원,충청북도 청주시 흥덕구 옥산면 오산리 535-1번지,,260-1684,127.374486985318,36.6637911381265
블루동물종합병원,충청북도 청주시 흥덕구 가경동 1352번지,,235-0094,127.434106774406,36.6268659560327
서원동물병원,충청북도 청주시 흥덕구 복대동 127-3번지,,043-231-6972,127.444226496707,36.6334374579888
한빛동물병원,세종특별자치시 금남면 용포리 138-1번지,,,127.281284970526,36.4649292048806
명 축산동물병원,세종특별자치시 조치원읍 정리 58-2번지,,,127.30050199759,36.5986767139338
열린동물병원,세종특별자치시 조치원읍 죽림리 114-1,,044-865-5187,127.292258124751,36.5910541012072
행복한동물병원,충청북도 청주시 흥덕구 복대동 1927번지,,,127.441176232585,36.6284766235198
충북야생동물센터,충청북도 청주시 청원구 오창읍 주성리 311-4,,216-3328,127.437755141009,36.729086895356
24시청주i동물병원,충청북도 청주시 청원구 율량동 1070,,043)214-9975,127.49298196873,36.6658990699492
스타동물병원,충청북도 청주시 청원구 오창읍 양청리 751-8,,043-211-9669,127.421772846974,36.7157116450254
수 동물병원,충청북도 청주시 서원구 개신동,,275-8275,127.458763179238,36.6247435027945
진천동물병원,충청북도 진천군 진천읍 벽암리 133번지 진천동물병원,,,127.436058561593,36.8621189901428
오수의과동물병원,충청북도 진천군 진천읍 읍내리 30-1번지 원주민부동산,,,127.449660585497,36.856648218673
진천축산업협동조합동물병원,충청북도 진천군 진천읍 원덕리 396-2,,043)533-8109,undefined,undefined
그린벨 이콰인 동물병원,충청북도 진천군 진천읍 읍내리 471-76번지,,,127.444913395915,36.8610572137096
수제가축병원,경기도 동두천시 생연동 691-107번지,,031-861-2328,127.052298977783,37.9011042293039
한마음 동물병원,충청북도 진천군 덕산읍 용몽리 579-99,,,127.511379111187,36.9103907723095
다솜동물병원,충청북도 진천군 진천읍 교성리 45-6번지,,533-0935,127.443955508497,36.8529167754146
산남동물병원,충청북도 청주시 서원구 산남동 657 앤젤변호사빌딩 104호,,,127.466988860194,36.6113812864719
충북대학교 동물병원,충청북도 청주시 서원구 개신동 12,,(043)261-3220,127.459641704607,36.6276662686819
에이스동물병원,충청북도 청주시 서원구 개신동 대우푸르지오 504동 102호,,238-0055,undefined,undefined
충주동물병원,충청북도 충주시 문화동 919번지,,043-844-6766,127.927083224622,36.9727616909228
박동물병원,충청북도 충주시 금릉동 60-6,,,127.929248411892,36.9910026919714
충주축협동물병원,충청북도 충주시 교현동 766-28,,043-850-7555,127.935519290459,36.9790585673497
정종합동물병원,충청북도 충주시 지현동 387 9통3반,,,undefined,undefined
현대동물병원,충청북도 충주시 연수동 539-1번지 34통3반,,043-851-3040,127.93333194694,36.9868737557967
가인동물병원,충청북도 충주시 연수동 397번지,,,undefined,undefined
보드미동물병원,충청북도 충주시 교현동 538-1 11통1반,,043-843-0075,127.92861349224,36.981149075886
연기동물병원,세종특별자치시 조치원읍 상리 18-9번지,,,127.303288155577,36.6026422392649
성신가축병원,세종특별자치시 전의면 읍내리 258-4번지,,,127.202943313938,36.6797549927314
한우동물병원,세종특별자치시 조치원읍 상리 99-6번지,,,127.302931524228,36.6019879280429
세종동물병원,세종특별자치시 연서면 성제리 586-201번지,,041-864-0448,127.261416389482,36.5925261083033
조치원동물병원,세종특별자치시 조치원읍 상리 16번지,,865-2380,127.302940436407,36.6030095267768
세종종합동물병원,세종특별자치시 조치원읍 정리 101-2,,044-868-8275,127.292769207097,36.6025164316267
보광동물병원,세종특별자치시 조치원읍 침산리 89 욱일아파트,,044-862-5852,127.235840771883,36.4990500929555
다정한동물메디컬센터,세종특별자치시 다정동 659 이도빌딩,,044-864-7579,127.278462062873,36.5585367333136
성원동물병원,세종특별자치시 연서면 봉암리 622-3,,044-867-4830,127.249646330515,36.5045212156266
호수동물병원,세종특별자치시 종촌동 658번지 메디케어빌딩,,044-864-7587,127.262476188011,36.4793086909717
세종동물의료센터,세종특별자치시 나성동 723번지 금강프라자,,044-863-7578,127.795945875117,36.9745232652516
큰동물병원(출장진료전문병원),충청북도 충주시 주덕읍 신양리 245-8번지,,,127.916217496461,36.9827688963674
애플동물병원,충청북도 충주시 칠금동 834번지 하나빌딩,,043-911-8275,127.255395113223,36.512035398824
햇살가득동물병원,세종특별자치시 도담동 717,,044-865-7975,127.250659122447,36.5196573964541
서울동물의료센터,세종특별자치시 아름동 1089,,0448657005,127.260549150771,36.4805691290274
뮤동물병원,세종특별자치시 한솔동 946 첫마을2단지,,044-868-2542,127.298292833766,36.5991389611431
다온동물병원,세종특별자치시 소담동 37-3 코끼리타워,,0448657579,undefined,undefined
티어하임 동물병원,세종특별자치시 새롬동 341-92 세움빌딩,,044-868-0264,undefined,undefined
착한동물병원,세종특별자치시 조치원읍 신흥리 278,,044-868-7583,127.290679700567,36.5957095595067
고운동물병원,세종특별자치시 고운동 1006 고운드림55,,044-865-9575,127.232282065917,36.5185787903362
열린동물병원,충청북도 충주시 교현동 1326번지,,043-857-0075,127.924518669482,36.9845273648893
중앙동물의료센터,충청북도 충주시 교현동 1134,,043-852-8875,127.928039569992,36.9832570702022
문동물병원(출장진료전문병원),충청북도 충주시 대소원면 만정리 43-17번지,,,127.872109187341,36.9616541664334
마리동물병원,경기도 고양시 일산서구 탄현동 1487 탄현마을2단지,,9130182,126.767158146815,37.693540347776
강남동물병원,경기도 고양시 일산동구 식사동 670-28번지,,031-906-7575,126.811169331986,37.6788796024403
아마존,경기도 고양시 덕양구 행신동 944번지,,031-972-7582,126.835939768269,37.6246718708966
작은 친구 동물병원,경기도 고양시 덕양구 토당동 855-1번지,,031-970-9204,126.82111178812,37.6203662233381
워리워리,경기도 고양시 일산서구 대화동 2107-18번지 24통8반 2층,,,126.75714104787,37.6817438551195
더독,경기도 고양시 일산동구 중산동 1667-3번지,,031-977-0154,126.778486687843,37.6832405957369
해맑은 동물병원,경기도 고양시 일산서구 탄현동 1573-5번지 현해프라자 203호,,031-924-0075,126.763311719957,37.6913391772017
산들동물병원,경기도 고양시 일산동구 중산동 1669-4번지,,976-7585,126.778499089622,37.6818530251675
토베스트 동물병원,경기도 고양시 일산동구 정발산동 1203-7번지,,,126.778103153369,37.6724358068229
풍동 라파엘 동물병원,경기도 고양시 일산동구 풍동 1279-2번지 아크리아,,,126.799116755602,37.6673940208951
피그만클리닉,경기도 고양시 덕양구 삼송동 293 310호,,,126.899047891322,37.6529195879292
펫피아 동물병원,경기도 고양시 덕양구 행신동 756-10번지,,,126.834728246939,37.6156714846949
올리브동물병원,경기도 고양시 일산동구 마두동 806 올리브상가 C동 112호,,031-908-7582,126.780271272113,37.6496897659378
탑케어동물의료원,경기도 고양시 덕양구 화정동 984-8,,1666-7501,126.831011691604,37.6312379660671
풍동동물병원,경기도 고양시 일산동구 풍동 1280번지,,,126.79794405043,37.667457609114
자유로 동물병원,경기도 고양시 일산서구 대화동 1450-1번지 자유로프라자,,,126.734297584041,37.6696726895286
Dr. dog 동물영상의료센터,경기도 고양시 일산동구 정발산동 1294-4,,932-0075~6,126.781226437481,37.6706907704955
일산시티 동물의료센터,경기도 고양시 일산동구 장항동 752 삼성메르헨하우스,,031-932-0085,126.766457823425,37.6601474883259
통일로 동물병원,경기도 고양시 덕양구 관산동 163-16번지,,070-7720-4934,126.869372874549,37.6878869353933
토론토 동물병원,경기도 고양시 일산서구 대화동 2119-4번지,,923-7533,126.755912819325,37.6782255290354
수 동물병원,경기도 고양시 일산동구 장항동 751번지 삼성라끄빌,,031-900-8875,126.765704807647,37.6609171435303
애니웰 동물병원,경기도 고양시 일산동구 백석동 1314번지 성우아뜨리움오피스텔 110호,,,126.789940985114,37.639910637971
초원동물병원,경기도 고양시 일산서구 일산동 1054-1번지 현대프라자,,,126.762667614788,37.6796325856991
탄현 동물병원,경기도 고양시 일산서구 탄현동 132-62 105호,,,126.765517645733,37.6986064284907
위시티 동물병원,경기도 고양시 일산동구 식사동 344번지 자이주상복합아파트 상가 B동 211-1호,,031-969-9369,undefined,undefined
봄빛동물병원,경기도 고양시 일산동구 백석동 1244-3번지,,031-912-9465,126.78835862889,37.6476955427914
Helix ADI Center : 헬릭스 영상진단센터,경기도 고양시 덕양구 행신동 1086 205~6호,,031-978-7575,undefined,undefined
고양동물병원,경기도 고양시 덕양구 고양동 243,,031-964-7599,126.901819697279,37.7011142868605
스마트동물병원,"경기도 고양시 일산동구 장항동 750번지 삼성스위트101호, 102-1호",,126.764814781378,37.6618222082151
365 신원당 동물병원,경기도 고양시 덕양구 성사동 706-4번지 1층 365 신원당동물병원,,,126.840405167546,37.6544499258967
민동물병원,경기도 고양시 덕양구 성사동 699-1번지,,,126.835647471362,37.6556004337
이창훈 동물병원,경기도 고양시 일산동구 정발산동 1180-3번지,,,126.776392534902,37.6694664658004
신일산동물병원,경기도 고양시 일산동구 마두동 759번지 백마프라자,,9046681,126.78368369707,37.6548372512809
시민종합동물병원,경기도 고양시 일산서구 주엽동 31-1번지,,911-7346,126.763761126401,37.6747620269524
화정동물병원,경기도 고양시 덕양구 화정동 913-4번지 201호,,,126.832086149442,37.6400335580646
가람동물병원,경기도 고양시 일산동구 마두동 796번지 강촌마을7단지,,031-906-0976,126.779010415811,37.6544661246232
디엔씨,경기도 고양시 덕양구 행신동 950-1 106호,,9780075,126.836226922525,37.6234869323589
중산종합동물병원,경기도 고양시 일산서구 일산동 555-9 42통5반,,031-976-8939,126.77727710282,37.6858808806403
하노버,경기도 고양시 일산서구 주엽동 17 문촌마을 복합상가,,9193567,126.757415085322,37.6724372369934
참사랑,경기도 고양시 일산동구 중산동 1570번지,,031-975-0187,126.781034146325,37.6931164422311
행신동물병원,경기도 고양시 덕양구 행신동 647-14번지,,031-971-5534,126.831656451054,37.6193673166075
이용철동물병원,경기도 고양시 일산서구 일산동 646-1,,975-1475,126.772400251105,37.6836821076764
김 S 동물병원,경기도 고양시 일산동구 정발산동 702-4번지,,031-916-7509,126.773659744309,37.6667475958936
그랜드 동물병원,경기도 고양시 일산서구 주엽동 115-1 시대프라자,,921-7582,126.758552847861,37.6709134052768
백마동물병원,경기도 고양시 일산동구 마두동 728-1번지 장항A타운,,,126.78995625663,37.6553299807593
튼튼동물병원,경기도 고양시 일산동구 백석동 1309 우림오피스텔,,031-811-9975,126.787272291645,37.6418569349594
사과나무 동물병원,경기도 고양시 일산서구 일산동 1084-3번지 가람프라자 101호,,,126.767950298324,37.677327587232
이솝동물병원,경기도 고양시 일산동구 마두동 898-7번지,,031-903-3399,126.786259316009,37.6617175070202
제이엠 동물병원,경기도 고양시 일산동구 장항동 846 센트럴프라자 205호,,031-924-1375,126.773396660277,37.6583644680843
Dr.JK 동물병원,경기도 고양시 일산동구 장항동 742번지 한라밀라트 A동 102호,,,126.766430420612,37.66220184763
일산동물의료원,경기도 고양시 일산서구 대화동 2038,,031-924-7582,126.753817868841,37.6825347794508
원당동물병원,경기도 고양시 덕양구 주교동 611-9번지,,962-6049,126.833419929885,37.6564734233688
쿨펫동물병원,경기도 고양시 덕양구 화정동 982번지 롯데마트,,971-7585,126.83113208241,37.6329554156685
펫스마일동물병원,경기도 고양시 일산서구 대화동 2194-4번지,,919-7582,126.751010574554,37.6771461825141
호수동물병원,경기도 고양시 일산서구 주엽동 17번지 문촌마을10단지아파트 A동 106-3호,,,126.757415085322,37.6724372369934
진스 종합 동물병원,경기도 고양시 일산동구 장항동 883번지 호수마을5단지아파트 121호,,,126.776173375822,37.6502727455569
거부기 동물병원,경기도 고양시 일산동구 장항동 742-1 한라밀라트 B동 113호,,,126.766099109033,37.6619957678248
벳케어 동물병원,경기도 고양시 일산서구 가좌동 390-8번지,,921-0117,126.719254215951,37.6871645295233
헬릭스동물메디컬센터,"경기도 고양시 덕양구 행신동 1086 서정프라자 1층, 2층",,126.846274285551,37.6175551977004
조이동물병원,경기도 고양시 일산서구 덕이동 267-1번지,,919-1175,126.759825478433,37.6928676596747
오엠동물병원,경기도 고양시 일산서구 대화동 2606 고양 원마운트,,902-7567,126.754418696658,37.6643781827399
다니엘 동물병원,경기도 고양시 일산동구 마두동 751-2번지,,908-5857,126.788267992033,37.6568306092495
해오름 동물병원,경기도 고양시 덕양구 주교동 621-3번지 101호,,818-6543,126.838557272303,37.6589718688679
로하스 동물병원,경기도 고양시 일산서구 주엽동 63 강선마을8단지,,031-923-8271,126.766567594274,37.6698257513578
웰니스 동물병원,경기도 광명시 소하동 1339-3,,899-8779,126.884554102722,37.4466133331354
해담동물병원,경기도 광명시 철산동 424 한국빌딩,,588-8275,126.868889066283,37.47396017486
광명시티동물병원,경기도 광명시 소하동 38-2번지,,897-7585,126.890115342627,37.4505904822824
봄빛동물병원,경기도 광명시 철산동 634번지,,2619-7588,126.874378189388,37.4718191220467
하안동물병원,경기도 광명시 하안동 34-3 세인빌딩,,02-897-7580,126.878741326928,37.4634378847867
마음동물병원,경기도 광명시 소하동 1382,,02-897-9993,126.8797948483,37.4325469005077
모아동물병원,경기도 광명시 하안동 33 1층,,02-6085-4777,126.87917686239,37.4635698785255
앨리스동물병원,경기도 광명시 소하동 1341-3번지,,02-899-7512,126.883350358645,37.4469583207111
김민성 동물병원,경기도 광명시 철산동 637번지 종합상가동 112호,,02-2686-7582,126.869119220529,37.4722189586139
온빛동물병원,경기도 광명시 소하동 1269번지,,028988971,126.879682625995,37.4339744458757
레오동물병원,경기도 김포시 고촌읍 신곡리 1073번지,,,126.770381881549,37.601915842592
제일동물병원,경기도 남양주시 퇴계원읍 퇴계원리 312-28,,,127.140798830726,37.647086072359
대관령동물병원,경기도 남양주시 금곡동 427-28번지 성원빌딩,,591-7270,127.207923295333,37.633896030554
조이동물병원 제니스점,경기도 고양시 일산서구 탄현동 1640번지 일산위브더제니스수퀘어 159 160호,,031-925-1175,126.762958059199,37.6940201278564
Dr.dog동물의료센터,경기도 고양시 일산동구 정발산동 1294-5,,031-932-0075,126.781065885423,37.6706310981182
돌봄동물병원,경기도 고양시 일산서구 덕이동 1544번지,,031-911-7585,126.753968443817,37.6990682516669
소망 동물병원,경기도 고양시 일산동구 식사동 1546번지 102호,,,126.812164156127,37.6765972125935
24시 나음동물의료센터,경기도 고양시 일산동구 장항동 852 현대 에뜨레보 103~4호,,031-906-7975,126.774498969838,37.6550438549985
페로페라동물병원,경기도 고양시 일산동구 식사동 1537번지 글라스프라자 202호,,031-969-8586,126.812567337634,37.6773298083904
해밀동물병원,경기도 고양시 일산동구 식사동 513-3번지,,0319662777,126.815854796502,37.6654649529352
신원동물메디컬센터,경기도 고양시 덕양구 신원동 638-4번지,,02-381-0507,126.888103607378,37.6619554796913
FM 동물메디컬센터,경기도 고양시 덕양구 화정동 970-1 대감빌딩,,031-979-7975,126.831398004085,37.6343468262003
원흥동물의료센터,경기도 고양시 덕양구 도내동 1087번지 201호,,031-966-3328,126.868813103138,37.6293646988305
고양시 동물보호센터,경기도 고양시 덕양구 원흥동 471-10 고양시 농업기술센터,,031-962-3232,126.869799335491,37.6494429627155
펫앤유 24시 동물병원,경기도 고양시 덕양구 내유동 431-9번지,,031-962-8274,126.851441768545,37.7150236054426
고양 우리아이 동물병원,경기도 고양시 덕양구 고양동 162,,031-965-0079,126.902487058242,37.7054157333842
일산 클래식 동물병원,경기도 고양시 일산동구 백석동 1194,,031-902-1375,126.782446728534,37.6479750851555
펫스티벌 동물병원,경기도 고양시 일산동구 풍동 660-3번지,,070-4337-5967,126.79372869211,37.6790933826411
나비누리 동물병원,경기도 광주시 역동 27-9번지,,031-763-7583,127.260809834342,37.4064086969696
앞선동물병원,경기도 고양시 덕양구 신원동 638-2번지,,,126.887830247346,37.6618025037972
삼송동물병원,경기도 고양시 덕양구 삼송동 135-51번지,,,126.891055746256,37.6525748797552
예 동물병원,경기도 고양시 덕양구 도내동 1020번지,,,126.869495707829,37.630366450854
삼송동물의료센터,경기도 고양시 덕양구 삼송동 61-9번지,,02-381-9658,126.896129403428,37.6544774654216
삼송사랑 동물의료센터,경기도 고양시 덕양구 삼송동 326-2번지 우영프라자 2층,,02-388-8275,126.884358123192,37.6508461862911
쿨펫동물병원 킨텍스점,경기도 고양시 일산서구 대화동 2703번지,,,126.744088625915,37.6616287799794
Wiz-Pet 동물병원,경기도 고양시 일산동구 백석동 1242번지 롯데아우렛 1층,,,126.789698784174,37.6432335720454
포근한동물병원,경기도 고양시 덕양구 삼송동 337-3번지,,02-381-7963,126.884231969276,37.6482381679247
뉴광명동물메디컬센터,경기도 광명시 광명동 158-1428,,2060-7577,126.853308231544,37.4765144204822
곤지암행복동물병원,경기도 광주시 곤지암읍 6-1번지,,761-9394,127.393213114258,37.4021229917038
광주동물병원,경기도 광주시 오포읍 양벌리 373-1번지,,763-8825,127.253638982493,37.3780939681787
영주동물병원,경기도 광주시 경안동 97-11번지,,762-3575,127.253616295343,37.4140592080652
견우동물병원,경기도 광주시 태전동 261-14번지 101호,,767-0079,127.230158145919,37.3910640899056
도그파파,경기도 광주시 곤지암읍 건업리 447-12,,031-767-0175,127.405060191561,37.3821133171882
곤지암동물병원,경기도 광주시 곤지암읍 곤지암리 453-7번지,,031-769-5675,127.338433546346,37.3501095824235
바른동물병원,경기도 광주시 경안동 446-19번지 남성빌딩,,031-762-8875,127.258807911107,37.4134937416766
애플펫 동물병원,경기도 광주시 오포읍 신현리 709-10번지,,031-726-4800,127.151818706834,37.3600253564851
서울동물메디컬센터,경기도 광주시 오포읍 신현리 674,,031-8022-7582,127.156804200262,37.3604403528859
송정동물의료센터,경기도 광주시 탄벌동 140 태경빌딩,,031-767-7975,127.245832483803,37.4191854051331
알프스동물병원,경기도 광주시 중대동 28-187번지 107호,,031-761-1600,127.233929345621,37.3938062441373
한국영양전문동물병원,경기도 광주시 목현동 249-15,,031-761-7675,127.22038078544,37.4356591200607
메디 포즈 동물병원,경기도 남양주시 와부읍 월문리 1057-19번지 1층,,,127.228485452929,37.5919898579366
미담동물의료센터,경기도 남양주시 별내동 826-3 다우프라자 2층,,031-575-7975,127.11710971243,37.6670259123706
로하스 동물병원,경기도 남양주시 와부읍 덕소리 501-3 롯데마트내 3층,,577-7606,127.214563681742,37.5846953446723
진접동물병원,경기도 남양주시 진접읍 금곡리 974-2번지 108호,,571-9634,127.197124937131,37.7198288256444
마이펫동물병원,경기도 남양주시 화도읍 마석우리 255-24번지 롯데마트 내,,511-7544,127.309392003695,37.6503248866334
로로 동물병원,경기도 김포시 장기동 2065-1번지 우남퍼스트빌 상가동 528동 114호,,031-988-8916,126.672397628239,37.6373541319798
울디 동물병원,경기도 김포시 양촌읍 양곡리 1305-4 아름터프라자,,031-916-3158,126.627545506339,37.6557153684303
쿨펫동물병원,경기도 김포시 구래동 6880-9번지 이마트 김포한강점 2층,,031-997-7588,126.628229553273,37.644436737352
마송동물병원,경기도 김포시 통진읍 서암리 714-43번지 104호,,,126.601609992265,37.6894935622674
사랑으로 동물병원,경기도 남양주시 오남읍 오남리 500번지 대박빌딩 1층,,528-7562,127.207834426065,37.6796576233798
장현 동물병원,경기도 남양주시 진접읍 장현리 44-12번지,,575-7513,127.193652401501,37.7317721662593
이규로동물병원,경기도 남양주시 화도읍 창현리 555-4,,593-7751,127.305360634758,37.6466133516057
다산동물병원,경기도 남양주시 다산동 4135-5번지 대진빌딩,,511-0304,127.156626842414,37.6052479381567
김포24시힐동물의료센터,경기도 김포시 장기동 2004-4 수정마을 쌍용예가아파트,,031-987-7585,126.680747984874,37.642246195202
김포메디엘동물병원,경기도 김포시 구래동 6880-5번지 한강메디플라자,,031-985-7075,126.626150893491,37.6458447056689
늘봄동물병원,경기도 김포시 구래동 6883-11번지,,031-986-7588,126.626833772475,37.6443576394575
아띠동물병원,경기도 김포시 장기동 1609번지 신한프라자 106호,,0319856125,126.668265045015,37.6440469624541
수호 동물병원,경기도 김포시 북변동 828번지 명승프라자,,0319867119,126.721185888585,37.6226638319312
라움동물병원,경기도 김포시 장기동 2080-2번지,,,126.67701344916,37.6368859144753
그루터기 동물병원,경기도 김포시 풍무동 421-8,,,126.721260843433,37.6021292725176
강아지나라동물병원,경기도 남양주시 진접읍 장현리 351-42번지,,574-5957,undefined,undefined
제일동물병원,경기도 군포시 산본동 1099-2번지 대림프라자 108호,,392-8850,126.929634779594,37.3652510441039
LART ACADEMY,경기도 남양주시 와부읍 덕소리 110-5 104호,,,127.216118678592,37.5859331730731
화도동물병원,경기도 남양주시 화도읍 묵현리 390-3번지 2층 201호,,031-594-7562,127.274794481317,37.6545136138895
오남동물병원,경기도 남양주시 오남읍 양지리 498-5번지,,031-575-7598,127.198098285775,37.7023875210389
이리온 동물메디컬센터,경기도 남양주시 진접읍 장현리 240-3,,031-575-9725,127.19199548428,37.7227214788739
도그플러스,경기도 김포시 풍무동 38-1번지 3층,,996-0975,126.723785707057,37.6099132510109
성심동물병원,경기도 남양주시 다산동 6103-5 다산진건지구 F2-4-6,,591-1795,127.160148783628,37.6214190974212
한강동물병원,경기도 남양주시 퇴계원읍 퇴계원리 314-17,,571-4465,127.141081535893,37.6469017539036
25시동물병원,경기도 남양주시 화도읍 마석우리 271-3번지,,594-3119,127.307411087419,37.6521329255448
드림동물병원,경기도 남양주시 진접읍 장현리 367-9,,574-7595,127.186203068823,37.7208073769966
해피동물병원,경기도 남양주시 와부읍 도곡리 997-10번지,,521-7573,127.22039701906,37.5794847930583
참사랑동물병원,경기도 남양주시 도농동 1-10번지 306호,,512-3200,undefined,undefined
동인동물병원,경기도 남양주시 호평동 165-3번지,,592-8275,127.247037283841,37.6562493889442
홈종합동물병원,경기도 김포시 풍무동 407-19번지,,031-986-9975,126.72142314352,37.603216697347
다우동물병원,경기도 김포시 감정동 512-1번지 103호,,,126.697963591332,37.6229016582858
이레동물병원,경기도 김포시 사우동 348-6번지,,031-985-5075,126.72433872028,37.6181704589107
스타동물병원,경기도 김포시 장기동 1617 레드클로버 203호,,,126.667049234338,37.6441540877349
웰케어 동물병원,경기도 김포시 풍무동 583-6 유현마을신동아아파트,,982-7514,126.722439305284,37.5959892922492
고촌동물병원,경기도 김포시 고촌읍 신곡리,,986-3100,126.774017410323,37.6012926180798
우리동물병원,경기도 김포시 월곶면 군하리 337,,,126.557075011043,37.7107609971963
한강동물의료센터,경기도 김포시 장기동 1900-1,,,126.672569837256,37.6482741332713
이리온,경기도 김포시 장기동 1954-3번지,,031-988-3125,126.67143358795,37.6460999731979
아델동물병원,경기도 김포시 운양동 1307-4번지 그랜드타워 201호,,,126.685864508934,37.6531609774626
마사랑동물병원,경기도 과천시 주암동 685-12번지,,,127.017719531091,37.4428882705683
서울동물병원,경기도 과천시 과천동 513-4번지,,02-503-7787,126.994235064802,37.4480366835239
닥터임 동물병원,경기도 과천시 주암동 685-18,,02-509-1924,127.021123772362,37.447336650488
서울대공원 동물병원,경기도 과천시 막계동 159-1 서울대공원,,02-500-7770~7774,127.01422844251,37.4359636282906
슈르+ 동물병원,경기도 과천시 별양동 8 과천 위버필드,,,undefined,undefined
남양주동물병원,경기도 남양주시 평내동 249-2번지 화성빌딩 201호,,592-8875,127.235355610117,37.648876942267
강남동물병원,경기도 군포시 산본동 1137-3번지 옥산프라자 104호,,399-7599,126.930361663017,37.3598720730881
행복나눔동물병원,경기도 군포시 당동 904번지 1층,,398-9975,126.944374277423,37.3486506979861
산본중앙동물병원,경기도 군포시 산본동 207-2번지,,031)395-0079,126.934826815374,37.3709688671786
프라하동물병원,경기도 군포시 당동 974-4번지,,031-391-7075,126.938662264921,37.3433090040151
군포굿닥터동물병원,경기도 군포시 당동 922-25번지,,031-391-7533,126.945597302248,37.3460786477705
한국마사회 서울부속동물병원,경기도 과천시 주암동 685 한국마사회,,02-509-1911,127.016771976904,37.4478659731398
별내동물병원,경기도 남양주시 별내동 1060번지 동익미라벨 3903동 14호,,575-0059,127.121934992935,37.6496716354532
해밀동물병원,경기도 남양주시 진접읍 금곡리 973-5번지,,553-0075,127.196593849216,37.7204994943379
별사랑동물병원,경기도 남양주시 별내동 930,,574-4975,127.124726676184,37.6585633013037
미리내동물병원,경기도 남양주시 별내동 1080-3번지 102호,,574-7580,127.115677042744,37.651746954122
창현동물병원,경기도 남양주시 화도읍 창현리 562번지,,591-5991,127.305141326029,37.6459082711544
내품애동물병원,경기도 남양주시 와부읍 덕소리 141-70번지,,558-9119,127.215999079928,37.5873301986727
스타동물병원,경기도 남양주시 별내동 1008-202번지,,031-528-8575,undefined,undefined
꾸러기동물병원,경기도 과천시 별양동 1-18,,02-502-7509,126.992559172259,37.426828122224
구자동동물병원,경기도 과천시 별양동 1-7번지 백두빌딩,,02-504-7588,126.993553389922,37.4281650198533
햇빛동물병원,경기도 남양주시 별내동 841-3,,528-7545,127.11716572772,37.6660318053309
동물자유연대 부속 동물병원,경기도 남양주시 화도읍 답내리 148-2,,031-523-3013,127.355279065581,37.6567303213685
사랑동물병원,경기도 남양주시 별내면 청학리 413-3번지,,848-8575,127.119338684221,37.7085455585679
탑 동물병원,경기도 남양주시 도농동 435번지 부영사랑으로7단지아파트 상가동 101호,,031-553-7585,undefined,undefined
부영 동물병원,경기도 남양주시 다산동 6060 리더스퀘어 604호,,031-565-7582,127.151012586105,37.6242573577329
제일종합동물병원,경기도 김포시 양촌읍 구래리 238-8번지,,981-1516,126.623899565013,37.6519521296816
가람동물병원,경기도 김포시 양촌읍 양곡리 64,,981-0123,126.637131042819,37.6665735441925
한마음동물병원,경기도 김포시 통진읍 도사리 657-3,,031-987-7582,126.714224261761,37.6210613543171
중앙애견종합병원,경기도 김포시 사우동 201-26번지,,984-8275,126.709299629831,37.6276648910018
현대종합동물병원,경기도 김포시 북변동 293-1번지,,,126.69966797297,37.6273955207566
KRH동물병원,경기도 김포시 감정동 659번지 삼환아파트 상가동 지하8호,,,126.715862657138,37.6214718351317
하나동물병원,경기도 김포시 사우동 1015 1층상가,,,127.212058154515,37.5862029063648
덕소동물병원,경기도 남양주시 와부읍 덕소리 473-2번지,,576-7535,undefined,undefined
나루동물병원,경기도 남양주시 도농동 89-10번지,,554-8575,127.24334146403,37.6540857082516
호평동물병원,경기도 남양주시 호평동 638-1번지,,511-7275,127.30149315541,37.6581191679209
대학동물병원,경기도 남양주시 화도읍 마석우리 541-5번지,,559-7581,126.941049015553,37.3708786957682
산본동물병원,경기도 군포시 산본동 238-8번지,,394-0816,126.94233735566,37.3627957729601
명동물병원,경기도 군포시 금정동 743-3번지,,452-7582,126.618549687462,37.6826413655307
그랜드동물병원,경기도 군포시 당동 775-8번지,,453-7582,126.945234435214,37.3529531514874
솔 동물의료센터,경기도 군포시 산본동 1147 금강2차아파트 주상복합상가 A.B동 114호,,031) 345-4500,126.922563983681,37.3608591662992
쿨펫동물병원,경기도 군포시 산본동 1123번지 이마트 5층,,031-398-0075,126.931502750012,37.3611215631656
뉴에스동물병원,경기도 군포시 산본동 1132 창선빌딩,,031-397-0071,126.931980130184,37.360738631773
현리동물병원,경기도 가평군 조종면 현리 303-6번지,,,127.346491095853,37.820504854741
가평축산농협 동물병원,경기도 가평군 가평읍 대곡리 166-2번지 가평축산농협,,031-582-4111,127.51475725204,37.8245878651161
선진가축병원(산업동물출장진료전문병원),경기도 가평군 가평읍 읍내리 535-2번지,,070-8739-6388,127.510393563007,37.8294386344149
청평동물병원,경기도 가평군 청평면 청평리 465-25,,585-7573,127.42041224779,37.7384444110372
설악동물병원,경기도 가평군 설악면 신천리 454-3번지,,584-3063,127.49043242025,37.6778570070118
우랑동물병원(산업동물출장진료전문병원),경기도 가평군 가평읍 읍내리 602,,,127.508880019102,37.833115279281
목감시티동물병원,경기도 시흥시 조남동 707-1,,031-504-7559,126.860461056992,37.3809435438554
